Post ID,Caption,Image URL,Video URL,Likes,Comments,Shares,Timestamp,Account Username,Followers,Tagged Users,Caption Length,Number of Hashtags,Number of Mentions,Was Caption Edited,Media Type,Video View Ratio/Day,Like Ratio/Day,Comment Ratio/Day,Posted
3461217452197780249,"Magaya Perugu Pachadi

#recipe @ https://aahaaramonline.com/magaya-perugu-pachadi-magai-pachadi/

This simple pachadi is made by mixing the Andhra Magai Pickle in some well-beaten yogurt. That's all there is to it. Even the tempering is optional. :D

I made this Thayir Pachadi on a particularly busy day last week as an accompaniment to Idli and Dosa.

#aahaaram #vegetarian #indianfood #indianfoodbloggers #pachadi #chutney #comfortfood",https://scontent-det1-1.cdninstagram.com/v/t51.29350-15/460227496_843470971247143_1617697843433371456_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QE5Arxv0irnftqy8dPceo5uMWClP-twY4ZaLZwV7rkLazlDQ2qA1DXZOde70ZexP8Q&_nc_ohc=og5C6SbBczoQ7kNvwHR5BSU&_nc_gid=xd3JEsyxN8dYaHb71mhiZw&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfNkWxH9DZtvF0XVJSQmsJ3vKFt9ST1OTw1W9xeyM0dWVw&oe=68659546&_nc_sid=8b3546,,15,2,0,2024-09-20 10:48:15,aahaaram,1253,,438,8,1,False,,,0.05,0.01,
3457656468052914667,"Kalan

#recipe @ https://aahaaramonline.com/kalan-kaalan-onam-sadya-onasadya/

Kalan is perhaps my favourite savoury dish in the traditional Onam Sadya. This raw banana & yam curry in a coconut-based yogurt gravy is also flavoured with pepper and fenugreek. This gives this simple dish a complex flavour profile. We enjoy Kalan with Matta Rice and Appalam.

#aahaaram #indianfood #indiafoodbloggers #vegetarian #onam #sadya #onamsadya #kerala #keralafood #glutenfree #indianfoodbloggers",https://scontent-det1-1.cdninstagram.com/v/t51.29350-15/459615573_1031870428257999_534991193315652593_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QE5Arxv0irnftqy8dPceo5uMWClP-twY4ZaLZwV7rkLazlDQ2qA1DXZOde70ZexP8Q&_nc_ohc=OExogwcmPNAQ7kNvwEsnOkU&_nc_gid=xd3JEsyxN8dYaHb71mhiZw&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfMJScek_gmbovifpOmGRGFd8pQbJBrsCElhv7FgxqKdrg&oe=68659E16&_nc_sid=8b3546,,19,0,0,2024-09-15 12:53:12,aahaaram,1253,,486,12,1,False,,,0.07,0.0,
3456249989433550221,"Coconut Laddu | Nariyal ke Laddu

#recipe @ https://aahaaramonline.com/coconut-laddu-andhra-kobbari-louz-bengali-narkel-naru/

Easy-to-make and delicious Coconut and Jaggery Laddu, also known as Andhra Kobbari Louz and Bengali Narkel Naru. A simple Diwali sweet and a great way to use all the festive coconut.

#aahaaram #andhrafood #laddu #coconut #coconutladdu #diwalisweets #Diwali #indianfood #indianfoodbloggers #vegetarian #veganrecipes #glutenfree",https://scontent-det1-1.cdninstagram.com/v/t51.29350-15/459580907_2745887775575933_1077332365728687040_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QE5Arxv0irnftqy8dPceo5uMWClP-twY4ZaLZwV7rkLazlDQ2qA1DXZOde70ZexP8Q&_nc_ohc=hzLxteEFh7kQ7kNvwGappvv&_nc_gid=xd3JEsyxN8dYaHb71mhiZw&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfNYg00xoQKbWff8RCiaBZzKAUZX98PYQalCbcUEmYt3aA&oe=6865AFBA&_nc_sid=8b3546,,13,2,0,2024-09-13 14:18:47,aahaaram,1253,,454,13,1,False,,,0.05,0.01,
3454097336800895573,"Kerala Parippu Curry

#recipe @ https://aahaaramonline.com/kerala-parippu-curry-with-whole-green-moong-onam-sadya-recipe/

I made the traditional Kerala Parippu Curry with roasted and crushed whole moong. This lent this must-have dish for Onam Sadya a wonderful smoky and nutty flavour. We enjoyed this Matta Rice and Papad. :)

#vegetarian #vegan #veganrecipes #aahaaram #glutenfree #ParippuCurry #parippu #onam #sadya #onamsadya #indianfood #indianfoodbloggers",https://scontent-det1-1.cdninstagram.com/v/t51.29350-15/458987750_536576178843092_6373508025187245480_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QE5Arxv0irnftqy8dPceo5uMWClP-twY4ZaLZwV7rkLazlDQ2qA1DXZOde70ZexP8Q&_nc_ohc=YeQqtTw6jcEQ7kNvwGun53c&_nc_gid=xd3JEsyxN8dYaHb71mhiZw&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfP6kWUK4U0JkoFFw_kIhT6iyru7FEt9B8oRMZyJK8Cnzg&oe=68658724&_nc_sid=8b3546,,11,0,0,2024-09-10 15:01:51,aahaaram,1253,,462,13,1,False,,,0.04,0.0,
3448969622397816383,"Bellam Kudumulu | Teepi Undrallu
#recipe @ https://aahaaramonline.com/
In Andhra and Telangana, this simple dish made with rice flour, jaggery and coconut is a must-have naivedyam for Ganesh Chaturthi. And we so love it at home!
#ganeshfestival #vinayakachavithi #vinayakachaturthi #aahaaram #naivedyam #Undrallu #kudumulu #indianfood #AndhraPradesh #andhrafood #AndhraCuisine #Telangana #VegetarianRecipes #glutenfree #veganrecipes #vegan #vegetarian #indianfoodbloggers",https://scontent-det1-1.cdninstagram.com/v/t51.29350-15/457829737_8098581493595223_2751217649432720184_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QE5Arxv0irnftqy8dPceo5uMWClP-twY4ZaLZwV7rkLazlDQ2qA1DXZOde70ZexP8Q&_nc_ohc=6Xz1v6xBVxgQ7kNvwEZPGra&_nc_gid=xd3JEsyxN8dYaHb71mhiZw&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfMUBlcegZdPqsmLkRBC2NOUA7RwosAXm56mt-sjcFtEsg&oe=6865AEAD&_nc_sid=8b3546,,11,0,0,2024-09-03 13:14:00,aahaaram,1253,,471,19,1,False,,,0.04,0.0,
3659182215835590772,"THAILAND INTERNATIONAL SHOPPING FESTIVAL & FURNITURE FAIR 🛋🏰

✨ Exclusive products from  around the world, 

🇹🇭 Thailand flowers / kids accessories / home decorative products / women accessories / pearl jewellery / Muay Thai boxing gloves 🥊 & clothes / Thailand silk shawls / Thai umbrellas / Thai oils & balms / women clothing / artificial jewellery / ladies hand bags / clothing ,🇸🇬 Singapore hand bags & women accessories ,🇰🇷 Korea women accessories ,🇦🇪Dubai baklava / perfumes & chocolates ,🇮🇷Iran  jewellery & chocolates ,🇦🇫 Afghanistan dry fruits , 🇺🇬Uganda artifacts 

✨Elevate Your Home with the wide range of Furniture’s ✨🌈
Leather Furniture, Classic Furniture, Ethnic Furniture, Vintage Furniture, Contemporary Furniture, Sheesham Furniture ,Malaysia 🇲🇾Outdoor furniture, etc.,

✨ A vast array of furniture designs to elevate your home decor 🎉

DATE 🗓 20-23 June , 2025
Timings - 10.00 am to 9pm
VENUE—📍 SS Convention , Labbipet , Vijayawada, 
For enquiries:  9248161341 / 9700800213
.
#iadsandevents #exhibition #events #furniture
 #biggest #brand #vijayawada #shopping #shoppingmall #lifestyle #lifestyleblogger #lifestyevlogger #trending #trendingsongs #trendingnow #explorepage #explore #reels #reelsinstagram #reelitfeelit #reelsvideo #reelsindia #reelvideo #trendingreels",,https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f2/m86/AQMnXqPvnKxw5OARqBsAfqdv9D99kAIhJLBjlL-5759tozXXNP6d_LmVatZw2OHyjkV8RlbFwkqCvun6s3inGsUu6dtm8e_KrQ5uEFc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=1357684479317243_198521337&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84OTQ2M0Y5RDlCNTgzNDBEQzQ5RDU4QzVDRjZCMDY5MF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSk53dVIxTkd4cTN0eFFFQUlUcnRRYXJQQUF4YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJryplPL0odE%2FFQIoAkMzLBdAUE7peNT99BgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfPM9cQQ6wJj7hnmGG0hKw-9gHS6yjitpqyaS31HEQYDnQ&oe=6861B653&_nc_sid=8b3546,349,14,0,2025-06-20 14:10:00,foodtalkintown,46660,,1287,24,0,False,,,49.86,2.0,
3658385577290398071,"Ashadam Sale from June 20- June 24
Contact : 9948489772
Buy anything for half price @chillapallinageswarasons 📍 Opp. Roopams, Besant Road, Governerpet, Vijayawada!
.
*One of the Best Handloom Manufacturers in Vijayawada since 40 years
*Best for Elegant wedding collection for Men & Women 
*Limited offer sale From June 20- June 24
*Sale on Pattu sarees, fancy sarees, designer work sarees, chudidars , Readymade dresses, dress materials, designer lehanghas, men’s wear & kids wear!
.
Follow @foodtalkintown for more new place updates in & around Vijayawada!
.
#sale #discount #designersarees #pattusaree #shopping #shoppingmall #ashadam #saree #dresses #menswear #kidswear #lifestyle #lifestyleblogger #lifestylevlogger #vijayawada
#reels #reelsinstagram #reelitfeelit #reelsvideo #reelsindia #reelvideo #trendingreels #trending #trendingsongs #trendingnow #explorepage #explore",,https://scontent-iad3-2.cdninstagram.com/o1/v/t16/f2/m86/AQMf8JlyUbmIWLn6IpoG4hCiflQTXZN2imZ_72zfl2MsZWUoI9nzUkul-ubiY5Icg2Xa7gIKj8BJWMmYVb-S1OfAoAKGOKMNlB1ouFk.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=111&vs=1097773622401642_3091733741&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81MDRENEM0QkMyNkFCN0VERUQyMkJCMUYwN0Y2RkJBN192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTjJLOGgzcHlDOXM5NXdDQUhoOWRyVXFOQ0VfYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJrz51OSnmtE%2FFQIoAkMzLBdATKIMSbpeNRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfOGJ8ZAXweg8AITpdw2JfIn-Bf7mru1MyEFL9wPMRTpUQ&oe=6861A69D&_nc_sid=8b3546,98,4,0,2025-06-19 11:46:46,foodtalkintown,46660,@chillapallinageswarasons; @foodtalkintown,878,27,2,False,,,12.25,0.5,
3656172117844342221,"#THAILAND INTERNATIONAL SHOPPING FESTIVAL & FURNITURE FAIR 🛋🏰

✨ Exclusive products from  around the world, 

🇹🇭 Thailand flowers / kids accessories / home decorative products / women accessories / pearl jewellery / Muay Thai boxing gloves 🥊 & clothes / Thailand silk shawls / Thai umbrellas / Thai oils & balms / women clothing / artificial jewellery / ladies hand bags / clothing ,🇸🇬 Singapore hand bags & women accessories ,🇰🇷 Korea women accessories ,🇦🇪Dubai baklava / perfumes & chocolates ,🇮🇷Iran  jewellery & chocolates ,🇦🇫 Afghanistan dry fruits , 🇺🇬Uganda artifacts 

✨Elevate Your Home with the wide range of Furniture’s ✨🌈
Leather Furniture, Classic Furniture, Ethnic Furniture, Vintage Furniture, Contemporary Furniture, Sheesham Furniture ,Malaysia 🇲🇾Outdoor furniture, etc.,

✨ A vast array of furniture designs to elevate your home decor 🎉

DATE 🗓 20-23 June , 2025
Timings - 10.00 am to 8.30pm
VENUE—📍 SS Convention  Center , Labbipet , Vijayawada, 
For enquiries:  9248161341 / 9700800213
.
#exhibition #korea #koreanfashion #handbags #singapore #lifestyle #lifestyleblogger #lifestylevlogger #vijayawada #instapost #furnitureexpo #furniture #thailand #afghanistan #trending #trendingsongs #jewellery #accessories #trendingnow #explorepage #explore",https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/508384397_18148607572378201_5429915166654987081_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QE7-TQ5lHW62I1TDrgdMQ0jujEX2pTVd-LPHSWxyMBBoptHPycGT-UBc2Z8qpy3Pbk&_nc_ohc=FfjvB-6VDGAQ7kNvwFBhPkq&_nc_gid=APUzIAIJXT8t7Bi-Xk8HNA&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfOVEEoLHWWDZrIB21ygmSwTtt_1owTOfOWvEi7Nkt0aWQ&oe=68659C20&_nc_sid=8b3546,,39,1,0,2025-06-16 10:28:22,foodtalkintown,46660,,1265,22,0,False,,,3.25,0.08,
3654728566434547172,"New Thickshake Factory Cafe in Vijayawada ✨
📍 @thethickshakefactory , Gurudwara, Abhyudaya College Road, Gurunanak colony, Vijayawada 
.
Introducing The Thickshake Factory’s New Store cafe model!
India’s First & Largest Premium Thickshake Brand
🍦 Ice cream scoops – only ₹60!
☕ Premium coffee – just ₹99
🥪 Sandwiches – ₹120 ki
🧇 Waffles – just ₹129
🍔 Juicy burgers – ₹149 ki
🥞 Fluffy pancakes – only ₹149
🍨 Yummy sundaes – ₹160 lo full indulgence
.
#summer #thickshake #cafe #newplace #waffles #pancakes #budgetfriendly #beverages #chocolate #strawberry #vijayawada #reelsinstagram #reelitfeelit #feelitreelit #reelsvideo #reelkarofeelkaro #reelvideo #reelinstagram #reelsviral #trending #trendingreels",,https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f2/m86/AQONRZ41DScVy2GlXdNwrJGjqMAQZFtLkXAnT3WYIojR6Gm8oWOVUNajfV7TYaEdWwIIvPqd6bgOgt_xV_gdQqhFYcFTmz0DmF9HmlQ.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=26817848751184315_598072556&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wMDQzNDc2NDYzODUzNDg4MDM5NUQzOEUyMjMyNzlCOF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT0d2UXg0YWhqcHg3MDRFQUd4Z3p3Qk5SdWxfYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJrzyiaH%2F9tA%2FFQIoAkMzLBdASKZmZmZmZhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfO43xKMLfDoB2SEKmlM6-fe5tgv45g5FqW4icNMji8-og&oe=68619B68&_nc_sid=8b3546,397,5,0,2025-06-14 10:40:47,foodtalkintown,46660,@thethickshakefactory,702,21,1,False,,,28.36,0.36,
3651846304051295760,"Korean Beauty Services ‼️
📍 @naturals_gannavaram , Opp. Govt. Hospital, Above Royal Enfield Showroom, Gannavaram Main road
.
Introducing Korean Glass skin facial ✨
Available Hair & beauty services, hair treatment like Botox & keratin, bride & groom makeover services , heel peel treatment at superb affordable prices!
Pay 3k with happiness card & get 4.5k worth services, &  male & female different combo offers!
.
[Hair makeover | Premium Salon | Salons Vijayawada | Premium Products | Hair care | Beauty | Qualityservice | 
Hair cut | Hair spa | Hair care products ]
.
#naturalsalon #lifestyle #lifestyleblog #korean #koreanbeauty #koreanfashion #HairMakeover #VijayawadaSalon #haircare #hairservices #beautyservices #fashionstyle #premium #vijayawada #hairspa #vijayawada #lifestyleblogger",,https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f2/m86/AQPJs-4MOufEgUFhvKcA5JGWhXcfUVN85HGH7dkSzFqJWjOdESPwWo1hC58rXjCcIdUlgdbuOpFZdNBCgRVMoqb1a3A-xuYq4t6mP1U.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=1228395728833568_3139182194&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xQzQ2QkNCQ0Q0RUZFNUYwQ0FBNTMzRDc5N0RGRDdCRV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HUFBfRng0RlVXWHp1cllEQU5ZTFNHRGRxQWhrYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJryzgoTH2tA%2FFQIoAkMzLBdAUeqfvnbItBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfMyv12N8yACf7Ddvrw0L_kA-MdD7bOfD3L-vSRHnAJkwg&oe=68618F8D&_nc_sid=8b3546,121,6,0,2025-06-10 11:14:35,foodtalkintown,46660,@naturals_gannavaram,792,17,1,False,,,7.12,0.35,
3648225566283071473,"Thickshakes for Just 99/-‼️
📍 @dessertino_andhrapradesh , Near Rythu Bazar, Pantakaluva road, Patamata 
📍 Opp. DV Manor, Tikkle Road
.
Buy thickshake 250ml for just 99/-
Offer Valid from June 6-8 in both Stores
Offer applicable on :
1. Heavenly Vanilla 
2. Munch Mania 
3. Belgian Dip
4. Gem of Gems 
5. Choco pie 
6. Choco vanilla 
7. Cadbury fruit & nut 
8. Cadbury silk 
9. Juicy strawberry 
10. Cashew Rose
.
#summer #thickshake #worldthickshakeday #offer #beverages #chocolate #strawberry #vijayawada #reelsinstagram #reelitfeelit #feelitreelit #reelsvideo #reelkarofeelkaro #reelvideo #reelinstagram #reelsviral #trending #trendingreels",,https://scontent-iad3-2.cdninstagram.com/o1/v/t16/f2/m86/AQNaNPH9qf5rRQhaaE4upc56mIZAtmG61wX5oGS9Jmkjua8eg40Ab8jwMdF5R-fZu7Tbl5rvJU0c9WE2KJe-nOxkXGa_rdeiZIv-fQs.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=725376946839044_444479988&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CNjQ0NDg3RUM5RTU4NkY5RjQzRTkwRkRERTk2MDM4Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQUF2OUIxQlhlaWpwYUFEQUxaZ0FIeXJ3MGhHYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJrzgi5PbtdA%2FFQIoAkMzLBdASQhysCDEnBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfNx-vijsqDHmFVkpSGhHTXQhJ9OVwFpN_JtzLGuuXen-g&oe=68619F12&_nc_sid=8b3546,1261,8,0,2025-06-05 11:20:36,foodtalkintown,46660,@dessertino_andhrapradesh,642,18,1,False,,,57.32,0.36,
3646787000315237675,"New exclusive Pinterest bags store in Vijayawada ✨
📍 @ratnas_beyond_bags , Opp. Ragada Wala, PVP Road, Moghalrajpuram, Vijayawada 
.
Available 10+ popular brands in Backpacks
Wide range of collection in Trolley’s, ladies handbags, wallets, Laptop bags, Lunch boxes & water bottles
.
Additional store offer flat 10% off on all products with company discount 
Bulk orders delivered for wholesale prices
For bulk orders Contact - 9494841426
.
Show this reel & Get Additional 500/- off for US travellers for 2 months 
For others 500/- off on min. 10k bill
For details Contact - 7997722998
.
Follow @foodtalkintown for more new place updates in & around
.
#bags #trolleys #handbag #discount #offer #lifestyle #lifestyleblogger #lifestylevlogger #vijayawada
#reels #reelsinstagram #reelitfeelit #reelsvideo #reelsindia #reelvideo #trendingreels #trending #trendingsongs #trendingnow #explorepage #explore",,https://scontent-iad3-2.cdninstagram.com/o1/v/t16/f2/m86/AQMuDAjXdL8DZl7qVDI6khGfWxCtsWOVGlW8zXWCNNC6UyVBoDb-3jrfD4OlrllDpYFJT_cXiaeZJDys-s5ioJ-40rpTIqHc9On6imM.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=674986495324636_2329781897&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BMjRDQ0JCNUQwRjgyMTE4MENFMjM1OTU2NUI3RUU4RV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HUE01OUIzdjBXZzFFNWtDQUcyYkZKNXh4MmRfYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJrzmrPKcp9A%2FFQIoAkMzLBdAUEZWBBiTdRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfM2GoNlnQmh6gb0ntQEPtJtv5gnF0GVtoNL501I__odSg&oe=68619FBC&_nc_sid=8b3546,648,5,0,2025-06-03 11:42:37,foodtalkintown,46660,@ratnas_beyond_bags; @foodtalkintown,898,21,2,False,,,27.0,0.21,
3646056409743548205,"Buy 1 Get 1 on selected outfits & flat 10% off exclusively to our page followers!
Follow @foodtalkintown & @pinkthreads_boutique to avail discount 
.
📍 @pinkthreads_boutique , Beside Sweet Magic, A convention road, Vijayawada 
.
Best boutique for it’s beautiful collection in Kurthi sets, tops & sarees in Vijayawada with vibrant colors, different shades & hand work! Available festive classy semi party wear collection! They also have customised segment where you can customise your outfits according to your choice!
.
Follow @foodtalkintown for more new place updates in & around Vijayawada!
.
#sale #discount #kurtis #kurtasets #shopping #boutique #tissuedresses #dresses #lifestyle #lifestyleblogger #lifestylevlogger #vijayawada
#reels #reelsinstagram #reelitfeelit #reelsvideo #reelsindia #reelvideo #trendingreels #trending #trendingsongs #trendingnow #explorepage #explore",,https://scontent-iad3-2.cdninstagram.com/o1/v/t16/f2/m86/AQOidwZ1a1Oin_zqb0oXsIo2hhOAOJ9lzQn_VNBZqhDu5ksdUDonoZ1yjV9Tirt4hHnzh93yyfhH29_Rp-ruDFNy7iQxg76N8yZ1Rm0.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=779019251462818_2205969800&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wQjQ2QTJDRkYxQkNEMThFNzM0RkJFMUJGRTZEMDFCMV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTkEzX2gwc0VmU05aMGNDQUsxZkF6T09JN1Y3YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJry6rZOWoNA%2FFQIoAkMzLBdARy7ZFocrAhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfOUG10mMt6HXgM-7paqlL5GPd0W2Yhu0j0XAQSokz1hAQ&oe=6861AAA2&_nc_sid=8b3546,238,1,0,2025-06-02 11:32:39,foodtalkintown,46660,@foodtalkintown; @pinkthreads_boutique; @pinkthreads_boutique; @foodtalkintown,880,24,4,False,,,9.52,0.04,
3643858509110401460,"విజయవాడలో భామా ఎంపోరియోలో ఇప్పుడు ఫ్లాట్ 50% ఆఫర్ అంటే, షాపింగ్ మానేయలేము కదా! 😍

I took a little break from food trails and headed to Bhama Emporio, MG Road — and OMG, the jewelry collections are absolutely gorgeous! ✨

From classy 92.5 Silver pieces to statement One Gram sets, every item looks rich, elegant, and festive-ready.
And the best part? FLAT 50% OFF across jewelry, handbags, gift articles – but only till June 3rd! Trust me, this is your moment to shine! ✨

📍 MG Rd, Opp. PVP Mall, Opp. Kalanjali, Labbipet, Vijayawada

📞 Phone: 079894 83161

#FoodTalkInTown #AparnaRecommends #ManaVijayawada #BhamaEmporioTurns6 #Flat50Off #OneGramJewelry #925silver #MGRoadVijayawada #VijayawadaShopping #SupportLocalStyle #DesiElegance",,https://scontent-iad3-2.cdninstagram.com/o1/v/t16/f2/m86/AQMdrz0F6oi11GfrpA4t0Rm67LEotk8c-EPc78R2bI0MHxPKO6dpdO9NXy5Om5DmcBx2iaa70ThiCmkv29zpNEKqL74qhdWTllcZdtg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=111&vs=4388620964705462_366230558&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80NDQ3QUFEMDlCQzM4MTAzMTM5QURDREEzNTE1RjNBRl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRVM0MWgyUGtsZ3N6QWtDQUFUNS1uU3BDOTAwYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJryl1u3bh9A%2FFQIoAkMzLBdAUBEGJN0vGxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfPaN0OHlBlB2qoUB4izhkrDN0PIgn40lB_-593SZcsAAA&oe=68618F09&_nc_sid=8b3546,262,2,0,2025-05-30 10:45:41,foodtalkintown,46660,,735,11,0,False,,,9.03,0.07,
